accident_id,duration_minutes,vehicles_involved,full_datetime,year,month,hour,day_of_week,is_night,is_weekend,city,road_type,severity,weather
ACC-019794,19.3,2,2024-12-23 19:00:00,2024,12,19,Monday,0,0,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-007381,79.5,2,2023-07-10 18:00:00,2023,7,18,Monday,0,0,Hai Phong,Urban Street,Severe,Rain
ACC-007747,43.5,4,2023-07-10 18:00:00,2023,7,18,Monday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-017358,24.8,2,2023-07-10 18:00:00,2023,7,18,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-007382,42.7,1,2023-02-12 23:00:00,2023,2,23,Sunday,1,1,Hanoi,Intersection,Moderate,Fog
ACC-007383,116.1,3,2025-02-16 22:00:00,2025,2,22,Sunday,1,1,Da Nang,Highway,Severe,Clear
ACC-007384,27.2,3,2025-09-14 07:00:00,2025,9,7,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Clear
ACC-022395,15.8,4,2025-09-14 07:00:00,2025,9,7,Sunday,0,1,Hai Phong,Residential,Minor,Clear
ACC-007385,18.0,1,2025-12-03 21:00:00,2025,12,21,Wednesday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-007387,40.8,2,2023-01-26 00:00:00,2023,1,0,Thursday,1,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-007388,19.8,4,2025-03-11 20:00:00,2025,3,20,Tuesday,0,0,Hanoi,Bridge,Minor,Clear
ACC-013371,38.5,2,2025-03-11 20:00:00,2025,3,20,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Fog
ACC-007389,105.2,4,2025-03-14 13:00:00,2025,3,13,Friday,0,0,Hanoi,Urban Street,Severe,Rain
ACC-007390,25.2,4,2023-01-17 21:00:00,2023,1,21,Tuesday,0,0,Da Nang,Highway,Minor,Clear
ACC-007696,99.6,2,2023-01-17 21:00:00,2023,1,21,Tuesday,0,0,Ho Chi Minh City,Residential,Severe,Clear
ACC-025040,19.4,1,2023-01-17 21:00:00,2023,1,21,Tuesday,0,0,Ho Chi Minh City,Bridge,Minor,Fog
ACC-025716,64.3,4,2023-01-17 21:00:00,2023,1,21,Tuesday,0,0,Ho Chi Minh City,Urban Street,Severe,Clear
ACC-007394,144.7,2,2025-07-17 21:00:00,2025,7,21,Thursday,0,0,Hanoi,Highway,Fatal,Clear
ACC-007395,119.5,3,2025-12-07 12:00:00,2025,12,12,Sunday,0,1,Nha Trang,Intersection,Severe,Fog
ACC-007396,20.4,2,2025-12-14 10:00:00,2025,12,10,Sunday,0,1,Hanoi,Intersection,Minor,Fog
ACC-007397,18.6,3,2023-01-19 08:00:00,2023,1,8,Thursday,0,0,Hanoi,Highway,Minor,Clear
ACC-016512,17.8,2,2023-01-19 08:00:00,2023,1,8,Thursday,0,0,Hanoi,Intersection,Minor,Clear
ACC-016595,28.2,4,2023-01-19 08:00:00,2023,1,8,Thursday,0,0,Hanoi,Bridge,Minor,Clear
ACC-007398,23.9,3,2025-05-20 00:00:00,2025,5,0,Tuesday,1,0,Hai Phong,Residential,Minor,Clear
ACC-010410,31.5,2,2025-05-20 00:00:00,2025,5,0,Tuesday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-014570,60.4,1,2025-05-20 00:00:00,2025,5,0,Tuesday,1,0,Da Nang,Intersection,Moderate,Clear
ACC-017872,25.6,2,2025-05-20 00:00:00,2025,5,0,Tuesday,1,0,Can Tho,Bridge,Moderate,Clear
ACC-018349,20.1,2,2025-05-20 00:00:00,2025,5,0,Tuesday,1,0,Hanoi,Intersection,Minor,Rain
ACC-007400,62.8,4,2024-06-10 01:00:00,2024,6,1,Monday,1,0,Da Nang,Urban Street,Moderate,Clear
ACC-019627,24.9,1,2024-06-10 01:00:00,2024,6,1,Monday,1,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-007401,14.6,1,2025-06-14 10:00:00,2025,6,10,Saturday,0,1,Nha Trang,Urban Street,Minor,Fog
ACC-007404,46.6,3,2025-04-07 23:00:00,2025,4,23,Monday,1,0,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-009330,48.0,1,2025-04-07 23:00:00,2025,4,23,Monday,1,0,Hanoi,Intersection,Moderate,Clear
ACC-007405,29.1,3,2025-01-13 12:00:00,2025,1,12,Monday,0,0,Nha Trang,Residential,Minor,Clear
ACC-015219,10.9,3,2025-01-13 12:00:00,2025,1,12,Monday,0,0,Hanoi,Residential,Minor,Clear
ACC-022554,16.1,1,2025-01-13 12:00:00,2025,1,12,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-007406,13.2,2,2024-12-23 23:00:00,2024,12,23,Monday,1,0,Nha Trang,Residential,Minor,Rain
ACC-011599,39.4,2,2024-12-23 23:00:00,2024,12,23,Monday,1,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-014523,14.4,3,2024-12-23 23:00:00,2024,12,23,Monday,1,0,Da Nang,Urban Street,Minor,Clear
ACC-007407,19.3,3,2023-02-09 03:00:00,2023,2,3,Thursday,1,0,Da Nang,Residential,Minor,Rain
ACC-007409,36.7,1,2024-11-08 03:00:00,2024,11,3,Friday,1,0,Nha Trang,Urban Street,Moderate,Clear
ACC-007410,21.2,4,2025-02-21 19:00:00,2025,2,19,Friday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-008790,14.4,1,2025-02-21 19:00:00,2025,2,19,Friday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-022296,57.9,2,2025-02-21 19:00:00,2025,2,19,Friday,0,0,Nha Trang,Bridge,Moderate,Clear
ACC-007411,43.6,3,2025-07-21 04:00:00,2025,7,4,Monday,1,0,Ho Chi Minh City,Residential,Moderate,Rain
ACC-007412,174.8,1,2024-10-18 12:00:00,2024,10,12,Friday,0,0,Hanoi,Intersection,Fatal,Clear
ACC-007413,13.5,3,2024-05-01 00:00:00,2024,5,0,Wednesday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-017275,19.1,4,2024-05-01 00:00:00,2024,5,0,Wednesday,1,0,Nha Trang,Highway,Minor,Clear
ACC-007414,19.0,3,2025-11-01 13:00:00,2025,11,13,Saturday,0,1,Hai Phong,Residential,Minor,Rain
ACC-025763,27.5,1,2025-11-01 13:00:00,2025,11,13,Saturday,0,1,Hanoi,Bridge,Minor,Clear
ACC-007416,121.5,3,2024-01-23 14:00:00,2024,1,14,Tuesday,0,0,Hai Phong,Urban Street,Severe,Rain
ACC-023119,69.5,2,2024-01-23 14:00:00,2024,1,14,Tuesday,0,0,Hai Phong,Bridge,Severe,Clear
ACC-007417,48.3,1,2023-04-10 21:00:00,2023,4,21,Monday,0,0,Hanoi,Intersection,Moderate,Clear
ACC-007418,14.1,3,2023-12-25 23:00:00,2023,12,23,Monday,1,0,Nha Trang,Highway,Minor,Clear
ACC-008940,18.9,3,2023-12-25 23:00:00,2023,12,23,Monday,1,0,Hanoi,Highway,Minor,Clear
ACC-021227,14.6,4,2023-12-25 23:00:00,2023,12,23,Monday,1,0,Ho Chi Minh City,Residential,Minor,Fog
ACC-007419,25.0,2,2025-09-27 15:00:00,2025,9,15,Saturday,0,1,Hanoi,Residential,Minor,Rain
ACC-020419,57.1,3,2025-09-27 15:00:00,2025,9,15,Saturday,0,1,Can Tho,Bridge,Moderate,Clear
ACC-007420,18.1,2,2023-04-15 02:00:00,2023,4,2,Saturday,1,1,Hanoi,Residential,Minor,Rain
ACC-007421,8.4,1,2025-12-10 21:00:00,2025,12,21,Wednesday,0,0,Hanoi,Bridge,Minor,Clear
ACC-018769,31.3,2,2025-12-10 21:00:00,2025,12,21,Wednesday,0,0,Da Nang,Residential,Minor,Clear
ACC-007423,17.2,4,2024-11-08 04:00:00,2024,11,4,Friday,1,0,Nha Trang,Highway,Minor,Clear
ACC-007425,21.0,1,2023-03-27 23:00:00,2023,3,23,Monday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-025865,20.0,3,2023-03-27 23:00:00,2023,3,23,Monday,1,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-007426,109.4,2,2023-09-14 20:00:00,2023,9,20,Thursday,0,0,Hanoi,Urban Street,Severe,Clear
ACC-012976,16.1,1,2023-09-14 20:00:00,2023,9,20,Thursday,0,0,Hanoi,Intersection,Minor,Clear
ACC-014112,56.0,3,2023-09-14 20:00:00,2023,9,20,Thursday,0,0,Hanoi,Highway,Moderate,Clear
ACC-021919,35.1,2,2023-09-14 20:00:00,2023,9,20,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-025656,12.9,4,2023-09-14 20:00:00,2023,9,20,Thursday,0,0,Nha Trang,Residential,Minor,Clear
ACC-007428,104.7,4,2025-03-20 22:00:00,2025,3,22,Thursday,1,0,Ho Chi Minh City,Residential,Severe,Fog
ACC-007429,78.2,2,2025-05-11 19:00:00,2025,5,19,Sunday,0,1,Nha Trang,Residential,Severe,Clear
ACC-018443,42.9,3,2025-05-11 19:00:00,2025,5,19,Sunday,0,1,Can Tho,Urban Street,Moderate,Clear
ACC-007431,19.2,3,2023-02-23 15:00:00,2023,2,15,Thursday,0,0,Nha Trang,Bridge,Minor,Clear
ACC-017140,11.9,1,2023-02-23 15:00:00,2023,2,15,Thursday,0,0,Hanoi,Intersection,Minor,Fog
ACC-007432,102.1,4,2024-07-26 14:00:00,2024,7,14,Friday,0,0,Can Tho,Bridge,Severe,Clear
ACC-007433,20.7,4,2024-01-25 05:00:00,2024,1,5,Thursday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-007434,46.8,1,2024-01-01 15:00:00,2024,1,15,Monday,0,0,Da Nang,Intersection,Moderate,Clear
ACC-021203,15.9,4,2024-01-01 15:00:00,2024,1,15,Monday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-023852,14.2,1,2024-01-01 15:00:00,2024,1,15,Monday,0,0,Hanoi,Intersection,Minor,Clear
ACC-007435,15.6,4,2024-02-19 07:00:00,2024,2,7,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-023659,25.2,3,2024-02-19 07:00:00,2024,2,7,Monday,0,0,Hanoi,Bridge,Minor,Clear
ACC-007436,25.7,3,2024-11-08 13:00:00,2024,11,13,Friday,0,0,Da Nang,Bridge,Minor,Clear
ACC-007437,18.4,2,2025-06-26 10:00:00,2025,6,10,Thursday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-007438,72.5,3,2024-06-01 00:00:00,2024,6,0,Saturday,1,1,Da Nang,Bridge,Moderate,Clear
ACC-011570,108.1,4,2024-06-01 00:00:00,2024,6,0,Saturday,1,1,Hanoi,Bridge,Severe,Rain
ACC-007440,66.1,1,2023-09-08 14:00:00,2023,9,14,Friday,0,0,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-007441,11.9,3,2025-03-13 23:00:00,2025,3,23,Thursday,1,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-013260,17.3,2,2025-03-13 23:00:00,2025,3,23,Thursday,1,0,Da Nang,Residential,Minor,Clear
ACC-007442,22.3,2,2025-12-16 18:00:00,2025,12,18,Tuesday,0,0,Nha Trang,Urban Street,Minor,Rain
ACC-007444,21.0,4,2025-05-05 23:00:00,2025,5,23,Monday,1,0,Hai Phong,Bridge,Minor,Clear
ACC-018863,15.9,1,2025-05-05 23:00:00,2025,5,23,Monday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-007445,62.6,2,2024-09-15 06:00:00,2024,9,6,Sunday,0,1,Hai Phong,Residential,Moderate,Clear
ACC-007446,30.2,2,2023-02-27 10:00:00,2023,2,10,Monday,0,0,Hanoi,Intersection,Minor,Clear
ACC-007447,14.0,3,2024-08-13 22:00:00,2024,8,22,Tuesday,1,0,Hanoi,Bridge,Moderate,Clear
ACC-007448,78.2,1,2024-03-14 23:00:00,2024,3,23,Thursday,1,0,Can Tho,Highway,Severe,Rain
ACC-007450,47.4,1,2025-01-16 17:00:00,2025,1,17,Thursday,0,0,Can Tho,Residential,Moderate,Rain
ACC-013520,132.6,3,2025-01-16 17:00:00,2025,1,17,Thursday,0,0,Hanoi,Highway,Severe,Clear
ACC-013769,16.6,4,2025-01-16 17:00:00,2025,1,17,Thursday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-007451,24.6,2,2025-10-09 19:00:00,2025,10,19,Thursday,0,0,Da Nang,Highway,Minor,Clear
ACC-012839,42.1,4,2025-10-09 19:00:00,2025,10,19,Thursday,0,0,Hai Phong,Highway,Moderate,Clear
ACC-007452,30.9,3,2025-12-06 14:00:00,2025,12,14,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-007456,53.5,2,2024-03-02 07:00:00,2024,3,7,Saturday,0,1,Hanoi,Bridge,Moderate,Clear
ACC-007461,63.4,3,2023-01-05 17:00:00,2023,1,17,Thursday,0,0,Da Nang,Bridge,Moderate,Clear
ACC-007464,25.1,4,2025-04-03 07:00:00,2025,4,7,Thursday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-007466,24.4,2,2024-04-03 16:00:00,2024,4,16,Wednesday,0,0,Hanoi,Residential,Minor,Storm
ACC-007467,90.6,3,2024-06-14 23:00:00,2024,6,23,Friday,1,0,Da Nang,Intersection,Severe,Clear
ACC-015726,15.9,3,2024-06-14 23:00:00,2024,6,23,Friday,1,0,Nha Trang,Urban Street,Minor,Clear
ACC-007468,10.6,4,2024-08-09 15:00:00,2024,8,15,Friday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-007469,89.3,2,2023-06-07 20:00:00,2023,6,20,Wednesday,0,0,Nha Trang,Bridge,Severe,Rain
ACC-007470,24.3,4,2025-03-15 07:00:00,2025,3,7,Saturday,0,1,Can Tho,Residential,Minor,Clear
ACC-007471,46.9,4,2025-11-17 09:00:00,2025,11,9,Monday,0,0,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-017513,20.9,2,2025-11-17 09:00:00,2025,11,9,Monday,0,0,Nha Trang,Residential,Minor,Clear
ACC-007472,23.9,1,2024-10-26 19:00:00,2024,10,19,Saturday,0,1,Nha Trang,Urban Street,Minor,Fog
ACC-009660,56.9,2,2024-10-26 19:00:00,2024,10,19,Saturday,0,1,Nha Trang,Urban Street,Moderate,Clear
ACC-018718,79.9,2,2024-10-26 19:00:00,2024,10,19,Saturday,0,1,Can Tho,Urban Street,Severe,Clear
ACC-007473,20.9,3,2024-02-03 06:00:00,2024,2,6,Saturday,0,1,Hanoi,Residential,Minor,Rain
ACC-007474,26.9,4,2023-09-07 15:00:00,2023,9,15,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-007475,51.2,3,2023-01-05 03:00:00,2023,1,3,Thursday,1,0,Hanoi,Urban Street,Moderate,Fog
ACC-007476,21.1,3,2023-04-27 00:00:00,2023,4,0,Thursday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-007477,10.8,4,2025-03-17 07:00:00,2025,3,7,Monday,0,0,Hai Phong,Intersection,Minor,Clear
ACC-007478,28.1,4,2024-08-27 22:00:00,2024,8,22,Tuesday,1,0,Hanoi,Highway,Minor,Clear
ACC-023358,174.0,4,2024-08-27 22:00:00,2024,8,22,Tuesday,1,0,Ho Chi Minh City,Bridge,Severe,Clear
ACC-007479,16.3,2,2025-09-22 21:00:00,2025,9,21,Monday,0,0,Hai Phong,Highway,Moderate,Fog
ACC-012297,17.7,2,2025-09-22 21:00:00,2025,9,21,Monday,0,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-007480,28.1,3,2025-09-19 06:00:00,2025,9,6,Friday,0,0,Hanoi,Intersection,Minor,Clear
ACC-007481,22.9,4,2023-11-18 20:00:00,2023,11,20,Saturday,0,1,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-007666,99.8,1,2023-11-18 20:00:00,2023,11,20,Saturday,0,1,Da Nang,Residential,Severe,Clear
ACC-009878,60.3,4,2023-11-18 20:00:00,2023,11,20,Saturday,0,1,Hanoi,Highway,Moderate,Clear
ACC-007482,25.4,3,2024-01-05 23:00:00,2024,1,23,Friday,1,0,Hanoi,Bridge,Minor,Rain
ACC-018101,38.8,2,2024-01-05 23:00:00,2024,1,23,Friday,1,0,Hai Phong,Bridge,Moderate,Rain
ACC-025740,13.9,3,2024-01-05 23:00:00,2024,1,23,Friday,1,0,Ho Chi Minh City,Highway,Minor,Fog
ACC-007483,41.2,1,2024-04-15 07:00:00,2024,4,7,Monday,0,0,Can Tho,Bridge,Moderate,Rain
ACC-007484,20.2,4,2023-01-03 06:00:00,2023,1,6,Tuesday,0,0,Da Nang,Urban Street,Moderate,Fog
ACC-015100,21.2,1,2023-01-03 06:00:00,2023,1,6,Tuesday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-007485,120.9,2,2023-12-25 08:00:00,2023,12,8,Monday,0,0,Da Nang,Highway,Severe,Rain
ACC-022593,29.7,3,2023-12-25 08:00:00,2023,12,8,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-007486,44.4,1,2024-02-04 18:00:00,2024,2,18,Sunday,0,1,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-024397,94.5,2,2024-02-04 18:00:00,2024,2,18,Sunday,0,1,Ho Chi Minh City,Intersection,Severe,Fog
ACC-007490,64.5,2,2024-01-21 23:00:00,2024,1,23,Sunday,1,1,Hanoi,Highway,Moderate,Storm
ACC-007491,49.2,2,2023-07-19 17:00:00,2023,7,17,Wednesday,0,0,Hanoi,Urban Street,Moderate,Rain
ACC-007492,102.8,2,2025-03-18 18:00:00,2025,3,18,Tuesday,0,0,Hanoi,Residential,Severe,Clear
ACC-008850,19.9,2,2025-03-18 18:00:00,2025,3,18,Tuesday,0,0,Hai Phong,Intersection,Minor,Fog
ACC-020073,33.9,4,2025-03-18 18:00:00,2025,3,18,Tuesday,0,0,Ho Chi Minh City,Highway,Moderate,Fog
ACC-021610,21.2,1,2025-03-18 18:00:00,2025,3,18,Tuesday,0,0,Can Tho,Residential,Minor,Clear
ACC-007493,107.9,1,2024-06-23 16:00:00,2024,6,16,Sunday,0,1,Ho Chi Minh City,Urban Street,Severe,Rain
ACC-007494,30.7,2,2025-02-21 01:00:00,2025,2,1,Friday,1,0,Da Nang,Bridge,Moderate,Clear
ACC-007736,21.6,2,2025-02-21 01:00:00,2025,2,1,Friday,1,0,Nha Trang,Highway,Minor,Rain
ACC-007495,69.6,4,2023-08-06 22:00:00,2023,8,22,Sunday,1,1,Hai Phong,Intersection,Severe,Clear
ACC-013093,27.4,2,2023-08-06 22:00:00,2023,8,22,Sunday,1,1,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-013158,25.2,4,2023-08-06 22:00:00,2023,8,22,Sunday,1,1,Hai Phong,Bridge,Minor,Rain
ACC-007500,19.1,4,2024-10-07 12:00:00,2024,10,12,Monday,0,0,Da Nang,Highway,Minor,Clear
ACC-007501,158.0,4,2024-10-15 10:00:00,2024,10,10,Tuesday,0,0,Ho Chi Minh City,Residential,Severe,Rain
ACC-014472,24.6,4,2024-10-15 10:00:00,2024,10,10,Tuesday,0,0,Hanoi,Residential,Moderate,Clear
ACC-007502,27.4,1,2023-09-02 12:00:00,2023,9,12,Saturday,0,1,Nha Trang,Bridge,Moderate,Rain
ACC-007505,15.9,3,2025-12-23 17:00:00,2025,12,17,Tuesday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-025331,14.1,3,2025-12-23 17:00:00,2025,12,17,Tuesday,0,0,Hai Phong,Bridge,Minor,Rain
ACC-007506,12.9,1,2023-03-01 05:00:00,2023,3,5,Wednesday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-007507,44.4,2,2023-09-03 19:00:00,2023,9,19,Sunday,0,1,Can Tho,Urban Street,Moderate,Rain
ACC-015703,35.3,3,2023-09-03 19:00:00,2023,9,19,Sunday,0,1,Hanoi,Highway,Moderate,Rain
ACC-021806,14.0,2,2023-09-03 19:00:00,2023,9,19,Sunday,0,1,Ho Chi Minh City,Bridge,Minor,Clear
ACC-007511,60.4,3,2023-10-04 20:00:00,2023,10,20,Wednesday,0,0,Hai Phong,Bridge,Moderate,Rain
ACC-011287,105.6,2,2023-10-04 20:00:00,2023,10,20,Wednesday,0,0,Ho Chi Minh City,Urban Street,Fatal,Clear
ACC-019947,15.8,1,2023-10-04 20:00:00,2023,10,20,Wednesday,0,0,Can Tho,Residential,Minor,Clear
ACC-007512,18.1,3,2023-08-06 04:00:00,2023,8,4,Sunday,1,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-018261,43.8,1,2023-08-06 04:00:00,2023,8,4,Sunday,1,1,Nha Trang,Urban Street,Moderate,Clear
ACC-007515,30.1,2,2023-10-11 06:00:00,2023,10,6,Wednesday,0,0,Nha Trang,Highway,Minor,Clear
ACC-007517,48.6,2,2023-06-20 14:00:00,2023,6,14,Tuesday,0,0,Hanoi,Bridge,Severe,Clear
ACC-010636,22.9,3,2023-06-20 14:00:00,2023,6,14,Tuesday,0,0,Hai Phong,Highway,Minor,Clear
ACC-007518,29.7,1,2023-07-19 22:00:00,2023,7,22,Wednesday,1,0,Da Nang,Intersection,Minor,Clear
ACC-007519,17.8,4,2024-08-25 11:00:00,2024,8,11,Sunday,0,1,Ho Chi Minh City,Bridge,Minor,Clear
ACC-007520,29.9,2,2024-06-18 13:00:00,2024,6,13,Tuesday,0,0,Da Nang,Bridge,Minor,Clear
ACC-014722,55.5,2,2024-06-18 13:00:00,2024,6,13,Tuesday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-007521,26.8,2,2023-06-05 00:00:00,2023,6,0,Monday,1,0,Hai Phong,Intersection,Minor,Fog
ACC-014739,22.0,4,2023-06-05 00:00:00,2023,6,0,Monday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-019638,20.7,1,2023-06-05 00:00:00,2023,6,0,Monday,1,0,Hai Phong,Residential,Minor,Clear
ACC-023650,29.9,2,2023-06-05 00:00:00,2023,6,0,Monday,1,0,Ho Chi Minh City,Intersection,Minor,Fog
ACC-007522,15.1,3,2023-10-08 22:00:00,2023,10,22,Sunday,1,1,Ho Chi Minh City,Bridge,Minor,Rain
ACC-007523,85.7,3,2025-06-16 15:00:00,2025,6,15,Monday,0,0,Nha Trang,Bridge,Severe,Clear
ACC-011520,20.6,4,2025-06-16 15:00:00,2025,6,15,Monday,0,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-007526,44.6,1,2025-02-17 00:00:00,2025,2,0,Monday,1,0,Da Nang,Urban Street,Moderate,Fog
ACC-007527,15.8,4,2023-12-17 05:00:00,2023,12,5,Sunday,1,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-014654,13.6,3,2023-12-17 05:00:00,2023,12,5,Sunday,1,1,Can Tho,Residential,Minor,Clear
ACC-007530,46.2,4,2024-01-07 09:00:00,2024,1,9,Sunday,0,1,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-007531,25.2,1,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Da Nang,Urban Street,Minor,Rain
ACC-008722,40.7,4,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Hanoi,Residential,Moderate,Rain
ACC-008955,27.1,3,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Hanoi,Urban Street,Moderate,Clear
ACC-013774,40.3,3,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Hanoi,Urban Street,Moderate,Clear
ACC-021409,43.2,4,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-021542,56.3,1,2023-10-05 00:00:00,2023,10,0,Thursday,1,0,Can Tho,Highway,Moderate,Rain
ACC-007532,15.4,2,2025-08-21 22:00:00,2025,8,22,Thursday,1,0,Nha Trang,Bridge,Minor,Storm
ACC-007533,39.0,4,2025-10-18 21:00:00,2025,10,21,Saturday,0,1,Hanoi,Bridge,Moderate,Clear
ACC-007534,16.6,1,2024-11-13 15:00:00,2024,11,15,Wednesday,0,0,Da Nang,Intersection,Minor,Rain
ACC-007535,15.2,1,2023-03-14 23:00:00,2023,3,23,Tuesday,1,0,Ho Chi Minh City,Residential,Minor,Fog
ACC-018930,20.3,3,2023-03-14 23:00:00,2023,3,23,Tuesday,1,0,Nha Trang,Bridge,Minor,Fog
ACC-007538,54.8,4,2023-07-26 13:00:00,2023,7,13,Wednesday,0,0,Ho Chi Minh City,Intersection,Moderate,Rain
ACC-007539,18.7,1,2024-08-24 17:00:00,2024,8,17,Saturday,0,1,Hai Phong,Bridge,Minor,Fog
ACC-007541,24.8,3,2025-02-14 17:00:00,2025,2,17,Friday,0,0,Hanoi,Bridge,Minor,Rain
ACC-017032,29.5,2,2025-02-14 17:00:00,2025,2,17,Friday,0,0,Hai Phong,Highway,Moderate,Clear
ACC-018643,25.0,4,2025-02-14 17:00:00,2025,2,17,Friday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-007543,39.9,1,2023-06-09 13:00:00,2023,6,13,Friday,0,0,Hanoi,Urban Street,Moderate,Clear
ACC-020125,16.3,1,2023-06-09 13:00:00,2023,6,13,Friday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-007544,45.3,4,2024-09-24 21:00:00,2024,9,21,Tuesday,0,0,Da Nang,Highway,Moderate,Clear
ACC-007545,78.1,3,2023-04-23 05:00:00,2023,4,5,Sunday,1,1,Hanoi,Highway,Severe,Clear
ACC-007546,20.8,1,2025-07-20 20:00:00,2025,7,20,Sunday,0,1,Hanoi,Intersection,Minor,Clear
ACC-019119,49.3,4,2025-07-20 20:00:00,2025,7,20,Sunday,0,1,Ho Chi Minh City,Residential,Moderate,Rain
ACC-007547,5.4,2,2024-09-07 11:00:00,2024,9,11,Saturday,0,1,Ho Chi Minh City,Urban Street,Minor,Fog
ACC-007548,19.7,3,2025-11-22 01:00:00,2025,11,1,Saturday,1,1,Da Nang,Bridge,Minor,Clear
ACC-016040,19.5,2,2025-11-22 01:00:00,2025,11,1,Saturday,1,1,Ho Chi Minh City,Highway,Minor,Storm
ACC-007550,24.0,4,2025-07-21 03:00:00,2025,7,3,Monday,1,0,Hanoi,Intersection,Minor,Fog
ACC-007552,22.1,3,2025-11-13 18:00:00,2025,11,18,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-013831,19.8,2,2025-11-13 18:00:00,2025,11,18,Thursday,0,0,Can Tho,Highway,Minor,Rain
ACC-007554,46.8,4,2025-03-15 22:00:00,2025,3,22,Saturday,1,1,Hanoi,Intersection,Moderate,Clear
ACC-007555,29.3,3,2024-01-04 12:00:00,2024,1,12,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-022814,28.2,1,2024-01-04 12:00:00,2024,1,12,Thursday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-007556,140.7,1,2025-05-16 06:00:00,2025,5,6,Friday,0,0,Hai Phong,Residential,Fatal,Clear
ACC-018934,24.2,2,2025-05-16 06:00:00,2025,5,6,Friday,0,0,Hai Phong,Bridge,Minor,Fog
ACC-023265,19.7,1,2025-05-16 06:00:00,2025,5,6,Friday,0,0,Da Nang,Urban Street,Minor,Fog
ACC-007557,36.4,3,2023-08-03 23:00:00,2023,8,23,Thursday,1,0,Da Nang,Bridge,Moderate,Clear
ACC-007558,27.9,4,2023-02-12 04:00:00,2023,2,4,Sunday,1,1,Hanoi,Intersection,Moderate,Clear
ACC-007559,25.7,3,2023-07-01 20:00:00,2023,7,20,Saturday,0,1,Hanoi,Residential,Minor,Clear
ACC-007561,12.5,3,2024-09-22 03:00:00,2024,9,3,Sunday,1,1,Da Nang,Urban Street,Minor,Clear
ACC-010902,101.8,2,2024-09-22 03:00:00,2024,9,3,Sunday,1,1,Can Tho,Residential,Severe,Fog
