accident_id,accident_datetime,city,road_type,weather,severity,duration_minutes,is_night,vehicles_involved
ACC-012757,2023-03-04 00:00:00,Ho Chi Minh City,Bridge,Fog,Minor,17.4,1,4
ACC-012758,2023-11-10 20:00:00,Ho Chi Minh City,Residential,Clear,Moderate,33.8,0,1
ACC-012759,2024-04-03 01:00:00,Hai Phong,Intersection,Rain,Minor,20.7,1,3
ACC-012760,2025-07-09 20:00:00,Hai Phong,Urban Street,Clear,Severe,115.4,0,2
ACC-012761,2024-09-06 18:00:00,Ho Chi Minh City,Highway,Clear,Minor,23.4,0,1
ACC-012762,2023-10-18 20:00:00,Da Nang,Bridge,Rain,Minor,20.0,0,2
ACC-012763,2024-10-10 19:00:00,Hanoi,Bridge,Rain,Minor,7.7,0,2
ACC-012764,2023-12-27 14:00:00,Can Tho,Bridge,Storm,Severe,96.9,0,4
ACC-012765,2023-02-21 05:00:00,Ho Chi Minh City,Bridge,Clear,Minor,21.8,1,2
ACC-012766,2024-01-18 19:00:00,Hanoi,Residential,Clear,Fatal,148.2,0,3
ACC-012767,2024-11-06 17:00:00,Can Tho,Highway,Clear,Moderate,50.7,0,3
ACC-012768,2024-01-05 08:00:00,Can Tho,Highway,Clear,Minor,14.5,0,4
ACC-012769,2024-05-23 01:00:00,Ho Chi Minh City,Residential,Clear,Minor,25.5,1,1
ACC-012770,2024-11-27 02:00:00,Da Nang,Highway,Clear,Moderate,34.4,1,4
ACC-012771,2025-11-13 12:00:00,Ho Chi Minh City,Highway,Rain,Minor,17.7,0,2
ACC-012772,2023-06-22 17:00:00,Can Tho,Residential,Rain,Moderate,64.6,0,4
ACC-012773,2025-02-14 00:00:00,Hai Phong,Bridge,Clear,Moderate,26.2,1,3
ACC-012774,2024-05-24 00:00:00,Hanoi,Residential,Clear,Fatal,164.1,1,2
ACC-012775,2024-09-23 08:00:00,Da Nang,Urban Street,Rain,Moderate,39.8,0,1
ACC-012776,2024-11-07 09:00:00,Ho Chi Minh City,Bridge,Rain,Minor,15.8,0,3
ACC-012777,2023-03-27 06:00:00,Hanoi,Bridge,Clear,Minor,31.1,0,2
ACC-012778,2023-12-10 12:00:00,Da Nang,Highway,Clear,Moderate,32.2,0,1
ACC-012779,2024-04-24 02:00:00,Ho Chi Minh City,Bridge,Rain,Minor,17.8,1,4
ACC-012780,2023-01-08 07:00:00,Can Tho,Urban Street,Clear,Minor,20.7,0,1
ACC-012781,2025-02-15 03:00:00,Hanoi,Urban Street,Rain,Moderate,59.5,1,1
ACC-012782,2023-12-19 17:00:00,Ho Chi Minh City,Highway,Clear,Minor,24.6,0,3
ACC-012783,2024-06-11 23:00:00,Da Nang,Intersection,Rain,Severe,30.5,1,2
ACC-012784,2023-05-17 21:00:00,Ho Chi Minh City,Residential,Storm,Minor,24.3,0,4
ACC-012785,2025-01-19 01:00:00,Hanoi,Urban Street,Clear,Severe,77.5,1,3
ACC-012786,2024-11-02 23:00:00,Ho Chi Minh City,Highway,Fog,Moderate,48.1,1,4
ACC-012787,2024-12-13 08:00:00,Hanoi,Residential,Storm,Severe,61.8,0,1
ACC-012788,2024-11-15 15:00:00,Ho Chi Minh City,Intersection,Clear,Minor,29.4,0,3
ACC-012789,2023-02-19 08:00:00,Hai Phong,Intersection,Storm,Fatal,166.8,0,2
ACC-012790,2024-09-14 12:00:00,Nha Trang,Urban Street,Storm,Minor,24.2,0,1
ACC-012791,2023-02-05 22:00:00,Ho Chi Minh City,Bridge,Clear,Severe,90.2,1,1
ACC-012792,2025-11-06 18:00:00,Can Tho,Highway,Clear,Minor,19.1,0,2
ACC-012793,2025-01-22 20:00:00,Ho Chi Minh City,Highway,Rain,Minor,24.8,0,2
ACC-012794,2024-11-10 15:00:00,Da Nang,Bridge,Rain,Severe,84.4,0,3
ACC-012795,2025-03-14 17:00:00,Ho Chi Minh City,Highway,Rain,Minor,20.8,0,4
ACC-012796,2025-09-07 18:00:00,Ho Chi Minh City,Highway,Storm,Fatal,147.7,0,2
ACC-012797,2023-06-12 08:00:00,Hanoi,Intersection,Clear,Severe,67.6,0,1
ACC-012798,2025-10-02 10:00:00,Hanoi,Intersection,Clear,Minor,18.5,0,4
ACC-012799,2023-06-18 20:00:00,Nha Trang,Residential,Fog,Severe,108.3,0,2
ACC-012800,2025-01-18 17:00:00,Can Tho,Highway,Rain,Minor,28.2,0,4
ACC-012801,2023-10-15 13:00:00,Can Tho,Intersection,Rain,Moderate,38.3,0,3
ACC-012802,2025-01-01 19:00:00,Hai Phong,Bridge,Clear,Severe,86.8,0,3
ACC-012803,2025-03-07 19:00:00,Hanoi,Urban Street,Clear,Moderate,34.6,0,2
ACC-012804,2024-11-21 05:00:00,Can Tho,Urban Street,Fog,Minor,31.4,1,2
ACC-012805,2023-11-12 01:00:00,Ho Chi Minh City,Residential,Clear,Fatal,184.1,1,3
ACC-012806,2024-11-09 20:00:00,Can Tho,Highway,Clear,Fatal,167.3,0,4
ACC-012807,2023-12-17 02:00:00,Ho Chi Minh City,Intersection,Fog,Minor,22.8,1,4
ACC-012808,2025-02-05 02:00:00,Can Tho,Residential,Clear,Minor,24.4,1,2
ACC-012809,2025-05-19 14:00:00,Nha Trang,Intersection,Rain,Minor,20.7,0,1
ACC-012810,2024-02-04 20:00:00,Da Nang,Bridge,Clear,Minor,25.6,0,1
ACC-012811,2024-09-01 18:00:00,Hanoi,Bridge,Fog,Minor,27.0,0,3
ACC-012812,2025-02-16 10:00:00,Nha Trang,Bridge,Clear,Severe,88.3,0,1
ACC-012813,2023-11-16 02:00:00,Ho Chi Minh City,Residential,Clear,Severe,92.9,1,3
ACC-012814,2025-01-24 04:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,59.8,1,4
ACC-012815,2024-10-25 06:00:00,Hai Phong,Bridge,Rain,Fatal,105.5,0,3
ACC-012816,2023-10-05 15:00:00,Hai Phong,Bridge,Clear,Severe,47.9,0,3
ACC-012817,2025-08-20 19:00:00,Ho Chi Minh City,Highway,Clear,Minor,18.9,0,2
ACC-012818,2024-05-10 17:00:00,Can Tho,Highway,Clear,Minor,21.7,0,3
ACC-012819,2024-12-23 22:00:00,Hai Phong,Intersection,Clear,Minor,27.1,1,3
ACC-012820,2024-02-16 01:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,33.9,1,2
ACC-012821,2025-05-03 23:00:00,Can Tho,Intersection,Rain,Minor,25.5,1,3
ACC-012822,2025-10-18 16:00:00,Hanoi,Intersection,Rain,Minor,10.1,0,3
ACC-012823,2025-01-23 02:00:00,Hanoi,Bridge,Clear,Minor,21.7,1,1
ACC-012824,2025-12-05 02:00:00,Hanoi,Residential,Rain,Minor,18.4,1,4
ACC-012825,2024-06-05 12:00:00,Ho Chi Minh City,Bridge,Clear,Severe,96.6,0,3
ACC-012826,2025-02-01 18:00:00,Hanoi,Urban Street,Clear,Minor,28.8,0,3
ACC-012827,2023-09-23 17:00:00,Nha Trang,Highway,Clear,Moderate,36.8,0,1
ACC-012828,2025-12-13 19:00:00,Hai Phong,Intersection,Rain,Minor,24.6,0,3
ACC-012829,2024-05-24 07:00:00,Da Nang,Highway,Clear,Moderate,36.5,0,3
ACC-012830,2025-10-02 18:00:00,Ho Chi Minh City,Bridge,Rain,Moderate,55.0,0,3
ACC-012831,2023-11-17 06:00:00,Nha Trang,Intersection,Storm,Minor,17.1,0,2
ACC-012832,2025-01-24 05:00:00,Hanoi,Urban Street,Rain,Minor,17.0,1,4
ACC-012833,2025-06-22 05:00:00,Hanoi,Intersection,Clear,Minor,21.6,1,1
ACC-012834,2025-07-23 14:00:00,Nha Trang,Intersection,Clear,Minor,29.8,0,2
ACC-012835,2023-07-21 18:00:00,Ho Chi Minh City,Intersection,Clear,Minor,28.5,0,3
ACC-012836,2024-12-08 10:00:00,Da Nang,Bridge,Clear,Severe,79.3,0,1
ACC-012837,2025-05-21 09:00:00,Da Nang,Residential,Rain,Minor,14.5,0,1
ACC-012838,2025-07-18 19:00:00,Ho Chi Minh City,Highway,Clear,Moderate,52.7,0,2
ACC-012839,2025-10-09 19:00:00,Hai Phong,Highway,Clear,Moderate,42.1,0,4
ACC-012840,2023-01-25 21:00:00,Ho Chi Minh City,Intersection,Clear,Minor,24.5,0,1
ACC-012841,2024-06-20 23:00:00,Da Nang,Bridge,Rain,Minor,15.1,1,1
ACC-012842,2024-11-16 02:00:00,Hai Phong,Highway,Clear,Minor,20.8,1,3
ACC-012843,2025-01-11 05:00:00,Ho Chi Minh City,Urban Street,Fog,Minor,17.7,1,3
ACC-012844,2023-02-12 18:00:00,Nha Trang,Urban Street,Clear,Minor,38.1,0,4
ACC-012845,2025-10-13 03:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,66.0,1,1
ACC-012846,2025-04-12 23:00:00,Da Nang,Intersection,Clear,Minor,23.0,1,2
ACC-012847,2024-11-21 00:00:00,Hai Phong,Intersection,Rain,Minor,16.6,1,2
ACC-012848,2023-03-13 14:00:00,Hanoi,Urban Street,Rain,Minor,32.2,0,3
ACC-012849,2024-11-02 22:00:00,Hanoi,Bridge,Rain,Severe,86.4,1,2
ACC-012850,2024-11-14 19:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,51.4,0,1
ACC-012851,2025-10-26 19:00:00,Nha Trang,Residential,Clear,Minor,16.4,0,4
ACC-012852,2024-04-27 07:00:00,Hanoi,Urban Street,Rain,Moderate,48.3,0,2
ACC-012853,2025-03-16 17:00:00,Hanoi,Residential,Rain,Minor,23.7,0,4
ACC-012854,2023-03-21 21:00:00,Hanoi,Bridge,Storm,Moderate,26.9,0,1
ACC-012855,2025-10-20 06:00:00,Hanoi,Bridge,Clear,Minor,19.6,0,4
ACC-012856,2023-03-02 20:00:00,Nha Trang,Bridge,Rain,Severe,101.8,0,2
ACC-012857,2023-08-02 05:00:00,Nha Trang,Residential,Fog,Minor,23.3,1,2
ACC-012858,2024-10-13 20:00:00,Ho Chi Minh City,Highway,Clear,Moderate,41.3,0,3
ACC-012859,2024-09-03 13:00:00,Hanoi,Intersection,Clear,Minor,31.9,0,4
ACC-012860,2024-03-10 20:00:00,Hanoi,Intersection,Clear,Minor,23.1,0,1
ACC-012861,2023-02-22 20:00:00,Hanoi,Residential,Storm,Moderate,52.1,0,2
ACC-012862,2024-03-23 22:00:00,Hanoi,Highway,Clear,Minor,20.7,1,2
ACC-012863,2023-04-24 02:00:00,Da Nang,Intersection,Storm,Severe,97.1,1,4
ACC-012864,2024-07-09 09:00:00,Nha Trang,Urban Street,Fog,Minor,13.2,0,3
ACC-012865,2024-04-13 18:00:00,Ho Chi Minh City,Bridge,Clear,Fatal,133.9,0,3
ACC-012866,2024-04-24 02:00:00,Hai Phong,Intersection,Rain,Minor,19.1,1,1
ACC-012867,2024-01-13 10:00:00,Ho Chi Minh City,Residential,Clear,Moderate,54.6,0,3
ACC-012868,2023-09-22 21:00:00,Hanoi,Residential,Clear,Severe,93.0,0,2
ACC-012869,2025-12-01 18:00:00,Ho Chi Minh City,Intersection,Rain,Moderate,45.8,0,1
ACC-012870,2023-04-08 04:00:00,Hanoi,Residential,Fog,Moderate,46.9,1,3
ACC-012871,2024-10-07 19:00:00,Ho Chi Minh City,Intersection,Fog,Minor,19.2,0,3
ACC-012872,2024-11-21 20:00:00,Da Nang,Bridge,Rain,Minor,10.7,0,4
ACC-012873,2025-07-06 09:00:00,Ho Chi Minh City,Intersection,Clear,Minor,11.0,0,4
ACC-012874,2024-04-17 02:00:00,Can Tho,Residential,Rain,Minor,25.8,1,3
ACC-012875,2024-03-21 17:00:00,Nha Trang,Urban Street,Storm,Minor,23.8,0,1
ACC-012876,2023-07-13 03:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,18.1,1,3
ACC-012877,2025-11-13 00:00:00,Can Tho,Residential,Clear,Minor,19.8,1,4
ACC-012878,2024-11-13 02:00:00,Ho Chi Minh City,Urban Street,Fog,Minor,18.6,1,4
ACC-012879,2024-03-19 19:00:00,Hanoi,Highway,Clear,Minor,12.4,0,2
ACC-012880,2025-04-17 18:00:00,Da Nang,Highway,Clear,Moderate,34.5,0,4
ACC-012881,2024-12-20 06:00:00,Hanoi,Urban Street,Clear,Minor,12.6,0,3
ACC-012882,2025-02-24 17:00:00,Ho Chi Minh City,Highway,Fog,Minor,18.9,0,1
ACC-012883,2023-11-01 19:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,28.3,0,2
ACC-012884,2024-09-16 20:00:00,Da Nang,Highway,Clear,Severe,111.5,0,3
ACC-012885,2025-10-13 06:00:00,Hai Phong,Bridge,Clear,Minor,9.9,0,4
ACC-012886,2024-02-16 02:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,18.1,1,1
ACC-012887,2024-06-17 23:00:00,Ho Chi Minh City,Residential,Clear,Minor,15.1,1,4
ACC-012888,2023-11-02 19:00:00,Da Nang,Highway,Clear,Minor,21.8,0,3
ACC-012889,2025-09-14 09:00:00,Ho Chi Minh City,Intersection,Rain,Minor,31.8,0,3
ACC-012890,2024-03-10 08:00:00,Da Nang,Bridge,Clear,Moderate,37.2,0,2
ACC-012891,2023-01-22 23:00:00,Ho Chi Minh City,Highway,Clear,Minor,15.6,1,1
ACC-012892,2025-11-25 15:00:00,Ho Chi Minh City,Urban Street,Fog,Minor,18.6,0,3
ACC-012893,2023-06-12 06:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,30.8,0,3
ACC-012894,2024-11-08 00:00:00,Hanoi,Urban Street,Rain,Minor,21.0,1,2
ACC-012895,2024-06-11 20:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,21.7,0,3
ACC-012896,2023-10-04 00:00:00,Hanoi,Urban Street,Clear,Minor,17.9,1,4
ACC-012897,2025-10-15 07:00:00,Can Tho,Residential,Rain,Minor,11.4,0,4
ACC-012898,2024-08-10 23:00:00,Hanoi,Urban Street,Rain,Moderate,53.7,1,2
ACC-012899,2023-10-19 19:00:00,Hai Phong,Highway,Clear,Minor,20.6,0,2
ACC-012900,2024-08-19 20:00:00,Ho Chi Minh City,Intersection,Clear,Severe,71.6,0,2
ACC-012901,2023-06-20 07:00:00,Da Nang,Residential,Rain,Minor,20.2,0,2
ACC-012902,2023-02-04 08:00:00,Can Tho,Residential,Rain,Severe,70.7,0,2
ACC-012903,2025-09-13 11:00:00,Hanoi,Intersection,Clear,Minor,24.9,0,4
ACC-012904,2024-08-17 01:00:00,Nha Trang,Intersection,Fog,Moderate,52.0,1,1
ACC-012905,2024-12-26 23:00:00,Hanoi,Residential,Clear,Minor,8.5,1,2
ACC-012906,2025-12-14 00:00:00,Ho Chi Minh City,Residential,Clear,Minor,19.1,1,3
ACC-012907,2025-03-23 19:00:00,Da Nang,Intersection,Clear,Moderate,22.5,0,3
ACC-012908,2023-09-15 18:00:00,Hai Phong,Residential,Rain,Moderate,55.0,0,4
ACC-012909,2023-10-19 23:00:00,Ho Chi Minh City,Highway,Storm,Minor,16.8,1,2
ACC-012910,2023-11-12 06:00:00,Hanoi,Highway,Clear,Minor,25.0,0,3
ACC-012911,2024-04-21 00:00:00,Nha Trang,Bridge,Clear,Minor,21.6,1,3
ACC-012912,2023-02-09 00:00:00,Hai Phong,Urban Street,Clear,Moderate,38.0,1,4
ACC-012913,2023-04-20 02:00:00,Da Nang,Urban Street,Clear,Minor,17.2,1,3
ACC-012914,2024-10-03 05:00:00,Hanoi,Residential,Rain,Minor,8.5,1,1
ACC-012915,2023-05-19 05:00:00,Ho Chi Minh City,Bridge,Fog,Severe,88.2,1,1
ACC-012916,2024-06-07 18:00:00,Hanoi,Bridge,Clear,Minor,17.8,0,1
ACC-012917,2024-04-16 14:00:00,Nha Trang,Bridge,Clear,Minor,16.2,0,4
ACC-012918,2023-04-26 09:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,14.5,0,3
ACC-012919,2025-06-01 19:00:00,Ho Chi Minh City,Highway,Clear,Minor,17.8,0,4
ACC-012920,2023-11-10 06:00:00,Ho Chi Minh City,Highway,Clear,Minor,18.4,0,3
ACC-012921,2024-08-11 21:00:00,Nha Trang,Highway,Rain,Moderate,49.2,0,2
ACC-012922,2025-02-18 07:00:00,Da Nang,Residential,Rain,Moderate,31.9,0,2
ACC-012923,2025-11-14 19:00:00,Da Nang,Bridge,Clear,Minor,22.7,0,4
ACC-012924,2023-11-05 17:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,35.8,0,4
ACC-012925,2023-08-22 19:00:00,Ho Chi Minh City,Urban Street,Fog,Moderate,36.6,0,2
ACC-012926,2024-12-10 20:00:00,Hanoi,Intersection,Clear,Minor,11.4,0,3
ACC-012927,2024-06-05 00:00:00,Hanoi,Highway,Clear,Minor,17.2,1,3
ACC-012928,2025-09-04 23:00:00,Nha Trang,Intersection,Storm,Minor,6.7,1,2
ACC-012929,2025-01-01 14:00:00,Hanoi,Urban Street,Clear,Minor,23.7,0,3
ACC-012930,2023-09-06 17:00:00,Can Tho,Intersection,Fog,Minor,13.6,0,2
ACC-012931,2024-06-01 01:00:00,Hanoi,Residential,Fog,Minor,23.5,1,1
ACC-012932,2023-06-24 02:00:00,Ho Chi Minh City,Residential,Clear,Moderate,39.5,1,3
ACC-012933,2023-03-21 19:00:00,Hanoi,Urban Street,Clear,Moderate,16.0,0,3
ACC-012934,2024-01-27 00:00:00,Ho Chi Minh City,Highway,Rain,Moderate,56.5,1,4
ACC-012935,2025-02-03 08:00:00,Can Tho,Highway,Clear,Moderate,27.4,0,3
ACC-012936,2025-12-03 17:00:00,Hanoi,Intersection,Rain,Minor,21.0,0,1
ACC-012937,2025-12-19 07:00:00,Nha Trang,Urban Street,Rain,Moderate,54.1,0,4
ACC-012938,2023-01-02 22:00:00,Can Tho,Urban Street,Clear,Minor,13.1,1,4
ACC-012939,2023-06-26 18:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,12.6,0,3
ACC-012940,2023-06-16 08:00:00,Ho Chi Minh City,Bridge,Fog,Minor,24.6,0,4
ACC-012941,2025-11-23 01:00:00,Ho Chi Minh City,Highway,Clear,Moderate,61.2,1,3
ACC-012942,2025-12-20 02:00:00,Hanoi,Bridge,Clear,Minor,13.1,1,4
ACC-012943,2024-11-23 05:00:00,Ho Chi Minh City,Residential,Clear,Moderate,49.7,1,2
ACC-012944,2023-11-20 23:00:00,Nha Trang,Highway,Fog,Minor,23.8,1,3
ACC-012945,2025-07-19 17:00:00,Ho Chi Minh City,Bridge,Clear,Minor,22.9,0,3
ACC-012946,2024-08-21 10:00:00,Hanoi,Bridge,Fog,Fatal,36.3,0,1
ACC-012947,2023-04-23 02:00:00,Ho Chi Minh City,Highway,Clear,Minor,17.3,1,4
ACC-012948,2023-12-26 20:00:00,Da Nang,Highway,Clear,Moderate,44.3,0,3
ACC-012949,2023-01-06 04:00:00,Hanoi,Bridge,Rain,Moderate,27.6,1,4
ACC-012950,2025-10-05 22:00:00,Hanoi,Bridge,Rain,Moderate,27.8,1,1
ACC-012951,2025-11-12 03:00:00,Ho Chi Minh City,Highway,Rain,Moderate,57.5,1,1
ACC-012952,2024-07-11 16:00:00,Hanoi,Residential,Clear,Minor,22.5,0,4
ACC-012953,2025-12-14 19:00:00,Hai Phong,Urban Street,Clear,Minor,16.7,0,1
ACC-012954,2025-02-14 22:00:00,Da Nang,Bridge,Rain,Minor,17.7,1,1
ACC-012955,2024-01-08 17:00:00,Hanoi,Highway,Rain,Severe,84.1,0,1
ACC-012956,2024-05-25 19:00:00,Ho Chi Minh City,Bridge,Fog,Minor,23.7,0,2
ACC-012957,2023-10-13 19:00:00,Hanoi,Highway,Rain,Minor,17.7,0,1
ACC-012958,2024-06-17 13:00:00,Da Nang,Intersection,Clear,Moderate,41.3,0,2
ACC-012959,2025-09-17 17:00:00,Ho Chi Minh City,Highway,Clear,Minor,25.5,0,1
ACC-012960,2024-10-12 08:00:00,Nha Trang,Urban Street,Fog,Moderate,54.9,0,4
ACC-012961,2024-05-14 22:00:00,Hai Phong,Highway,Clear,Minor,20.9,1,3
ACC-012962,2024-04-07 07:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,74.8,0,2
ACC-012963,2023-11-10 07:00:00,Hanoi,Residential,Clear,Severe,125.8,0,2
ACC-012964,2024-03-15 10:00:00,Hanoi,Bridge,Clear,Minor,19.6,0,2
ACC-012965,2024-01-21 06:00:00,Hanoi,Highway,Clear,Minor,25.5,0,2
ACC-012966,2023-01-26 08:00:00,Hai Phong,Bridge,Rain,Minor,20.8,0,2
ACC-012967,2024-08-26 07:00:00,Hanoi,Bridge,Clear,Severe,85.6,0,1
ACC-012968,2024-11-04 03:00:00,Hanoi,Bridge,Fog,Moderate,42.4,1,4
ACC-012969,2024-12-10 15:00:00,Hai Phong,Urban Street,Rain,Minor,23.2,0,4
ACC-012970,2025-11-15 00:00:00,Da Nang,Intersection,Clear,Severe,60.4,1,4
ACC-012971,2024-12-03 07:00:00,Ho Chi Minh City,Residential,Storm,Severe,47.2,0,2
ACC-012972,2023-05-21 11:00:00,Hanoi,Urban Street,Clear,Minor,24.6,0,1
ACC-012973,2023-07-11 19:00:00,Hanoi,Bridge,Clear,Severe,93.6,0,3
ACC-012974,2024-07-04 03:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,50.7,1,3
ACC-012975,2025-08-24 18:00:00,Hanoi,Intersection,Rain,Minor,22.5,0,4
ACC-012976,2023-09-14 20:00:00,Hanoi,Intersection,Clear,Minor,16.1,0,1
ACC-012977,2024-12-25 06:00:00,Ho Chi Minh City,Highway,Rain,Minor,10.0,0,4
ACC-012978,2024-01-14 02:00:00,Da Nang,Intersection,Clear,Minor,13.6,1,2
ACC-012979,2023-07-09 10:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,33.2,0,2
ACC-012980,2023-11-06 18:00:00,Ho Chi Minh City,Urban Street,Fog,Severe,124.1,0,4
ACC-012981,2024-07-18 08:00:00,Ho Chi Minh City,Highway,Clear,Moderate,41.8,0,2
ACC-012982,2025-10-24 19:00:00,Da Nang,Highway,Fog,Moderate,60.3,0,1
ACC-012983,2024-01-02 22:00:00,Hanoi,Residential,Rain,Moderate,51.4,1,4
ACC-012984,2024-10-14 20:00:00,Hai Phong,Highway,Clear,Minor,28.8,0,1
ACC-012985,2025-03-08 07:00:00,Hanoi,Residential,Clear,Moderate,37.1,0,1
ACC-012986,2024-09-26 07:00:00,Hanoi,Urban Street,Fog,Moderate,55.4,0,1
ACC-012987,2025-12-26 19:00:00,Da Nang,Urban Street,Fog,Moderate,69.7,0,2
ACC-012988,2024-02-23 18:00:00,Hanoi,Intersection,Clear,Moderate,45.8,0,2
ACC-012989,2024-10-23 18:00:00,Hanoi,Intersection,Fog,Minor,15.1,0,1
ACC-012990,2025-11-24 02:00:00,Ho Chi Minh City,Residential,Clear,Moderate,54.5,1,3
ACC-012991,2025-09-20 16:00:00,Ho Chi Minh City,Intersection,Clear,Minor,10.9,0,1
ACC-012992,2025-04-02 18:00:00,Da Nang,Urban Street,Rain,Severe,123.4,0,1
ACC-012993,2023-07-17 13:00:00,Hanoi,Urban Street,Clear,Minor,6.5,0,2
ACC-012994,2023-02-09 07:00:00,Da Nang,Highway,Clear,Minor,27.1,0,1
ACC-012995,2023-08-18 22:00:00,Hanoi,Intersection,Clear,Moderate,39.8,1,4
ACC-012996,2023-08-22 19:00:00,Can Tho,Residential,Clear,Moderate,48.3,0,1
ACC-012997,2025-12-19 18:00:00,Nha Trang,Highway,Clear,Severe,105.5,0,1
ACC-012998,2023-12-06 09:00:00,Nha Trang,Urban Street,Clear,Severe,67.4,0,4
ACC-012999,2024-03-18 17:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,49.3,0,3
ACC-013000,2024-03-23 19:00:00,Da Nang,Highway,Clear,Severe,109.8,0,1
ACC-013001,2024-08-26 04:00:00,Da Nang,Bridge,Rain,Minor,11.3,1,1
ACC-013002,2023-12-20 14:00:00,Hai Phong,Highway,Clear,Minor,30.9,0,3
ACC-013003,2023-12-10 23:00:00,Ho Chi Minh City,Bridge,Fog,Moderate,36.3,1,1
ACC-013004,2024-05-18 07:00:00,Ho Chi Minh City,Bridge,Rain,Severe,79.0,0,4
ACC-013005,2023-03-02 13:00:00,Da Nang,Bridge,Clear,Moderate,42.3,0,2
ACC-013006,2025-11-14 00:00:00,Da Nang,Residential,Clear,Moderate,67.6,1,4
ACC-013007,2023-10-22 14:00:00,Hanoi,Urban Street,Rain,Minor,13.5,0,1
ACC-013008,2023-04-21 23:00:00,Ho Chi Minh City,Highway,Clear,Moderate,55.7,1,3
ACC-013009,2024-12-16 19:00:00,Ho Chi Minh City,Highway,Clear,Severe,101.6,0,2
ACC-013010,2024-11-17 07:00:00,Da Nang,Bridge,Clear,Minor,32.6,0,3
ACC-013011,2023-02-05 11:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,69.8,0,4
ACC-013012,2025-12-17 08:00:00,Da Nang,Intersection,Fog,Moderate,60.7,0,2
ACC-013013,2023-05-05 22:00:00,Can Tho,Urban Street,Rain,Minor,18.0,1,3
ACC-013014,2023-05-01 21:00:00,Ho Chi Minh City,Bridge,Fog,Severe,125.6,0,4
ACC-013015,2023-09-05 04:00:00,Can Tho,Bridge,Rain,Minor,19.4,1,2
ACC-013016,2024-10-15 19:00:00,Hanoi,Intersection,Clear,Severe,70.7,0,4
ACC-013017,2025-01-21 23:00:00,Nha Trang,Bridge,Rain,Minor,25.4,1,2
ACC-013018,2025-09-11 22:00:00,Da Nang,Bridge,Clear,Moderate,57.8,1,1
ACC-013019,2024-10-07 08:00:00,Ho Chi Minh City,Highway,Rain,Minor,12.8,0,4
ACC-013020,2023-10-09 19:00:00,Da Nang,Bridge,Clear,Minor,18.9,0,4
ACC-013021,2025-02-27 15:00:00,Hanoi,Urban Street,Clear,Minor,20.8,0,4
ACC-013022,2025-08-23 22:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,52.5,1,4
ACC-013023,2025-02-23 19:00:00,Ho Chi Minh City,Intersection,Clear,Minor,22.1,0,4
ACC-013024,2025-08-06 00:00:00,Hanoi,Bridge,Rain,Severe,135.4,1,2
ACC-013025,2024-09-18 18:00:00,Hai Phong,Urban Street,Rain,Minor,26.4,0,3
ACC-013026,2023-10-09 20:00:00,Hai Phong,Bridge,Clear,Moderate,40.0,0,3
ACC-013027,2023-01-16 19:00:00,Hanoi,Urban Street,Clear,Minor,28.1,0,1
ACC-013028,2025-11-12 02:00:00,Nha Trang,Bridge,Clear,Minor,26.0,1,2
ACC-013029,2025-11-20 02:00:00,Ho Chi Minh City,Residential,Clear,Minor,20.4,1,3
ACC-013030,2023-10-27 18:00:00,Hai Phong,Bridge,Clear,Minor,19.4,0,1
ACC-013031,2023-04-21 18:00:00,Nha Trang,Highway,Rain,Moderate,73.7,0,2
ACC-013032,2025-02-01 02:00:00,Can Tho,Intersection,Clear,Moderate,50.8,1,2
ACC-013033,2025-10-14 18:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,57.5,0,3
ACC-013034,2025-08-13 01:00:00,Da Nang,Highway,Clear,Minor,23.1,1,1
ACC-013035,2025-06-10 07:00:00,Hai Phong,Intersection,Clear,Moderate,50.4,0,1
ACC-013036,2024-08-18 20:00:00,Ho Chi Minh City,Residential,Clear,Severe,115.3,0,4
ACC-013037,2023-05-05 16:00:00,Hai Phong,Highway,Storm,Minor,24.9,0,4
ACC-013038,2024-02-12 01:00:00,Ho Chi Minh City,Bridge,Clear,Minor,20.7,1,3
ACC-013039,2025-09-13 23:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,26.6,1,4
ACC-013040,2023-03-11 05:00:00,Hai Phong,Highway,Clear,Moderate,38.5,1,4
ACC-013041,2023-10-07 12:00:00,Hanoi,Residential,Clear,Minor,19.3,0,1
